"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Burkina Faso","BFA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","5.26082992553711","5.90819692611694","6.55918645858765","7.21470499038696","7.87468481063843","6.9","9.19123458862305","9.8379487991333","10.4703845977783","11.4","11.6727094650269","12.2358255386353","12.7834482192993","13.3291454315186","13.8864879608154","14.4690437316895","13.1","15.7603559494019","16.7589511871338","18.337574005127","19.2","21.7893447875977","23.6528739929199","25.4737434387207","","",
"Bangladesh","BGD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.29","12.0085296630859","14.5696516036987","17.8","19.6982364654541","22.2675094604492","22.4","27.4195728302002","29.9983425140381","32","35.1376876831055","37.6884078979492","40.2199211120605","40.6","44.23","50.5251024590164","46.5","52.6142120361328","55.115047454834","55.26","59.6","62.874813079834","61.5","62.4","73.174201965332","75.92","88","","",
"Bulgaria","BGR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Bahrain","BHR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Bahamas, The","BHS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","96.065547","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Bosnia and Herzegovina","BIH","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","99.4","98.5","100","100","100","99.3872769868445","99.7","100","100","100","99.705780546902","100","100","100","100","100","100","","",
"Belarus","BLR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Belize","BLZ","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","70.3152618408203","71.4193267822266","72.5252075195313","73.6338119506836","74.7460327148438","75.8627777099609","76.9839935302734","78.1057052612305","79","80.3309478759766","81.4246139526367","82.4990768432617","83.5494079589844","84.5737533569336","90.9885308574549","86.5895385742188","87.6081085205078","88.6518936157227","89.9172243747798","91.6817359855335","92.0405044555664","93.2502365112305","94.4861450195313","91.8","97.0015869140625","98.2651214599609","","",
"Bermuda","BMU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Bolivia","BOL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2070121765137","58.556941986084","59.9070243835449","61.2580108642578","64.1","63.9663200378418","71","67.330431","71.2","70.929888","69.963045","69.258539","63.996855","72.3","76.1041641235352","68.288209","76.211281","80.156567","84.674991","86.765597","87.9120101928711","88.335943","90.387375","89.505686","90.038729","91.522822","91.8","91.8","","",
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.475116","90.1516571044922","88.803833","89.999927","91.5416870117188","91.728598","92.867095","93.354139","94.193812","94.76296","94.3932952880859","96.016528","96.652996","96.980098","96.765107","97.093513","97.594314","98.125382","98.526625","98.856938","98.8462677001953","99.328691","99.519494","99.575151","99.650247","99.710902","99.7","100","","",
"Barbados","BRB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","99.9967346191406","99.9777984619141","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Brunei Darussalam","BRN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Bhutan","BTN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.15","40.1065483093262","44.0667114257813","41.1","51.9244918823242","59.8081116441343","59.6906890869141","71.8","67.4491806030273","71.3594665527344","73.2829108748978","81.7524795532227","91.5","87.4326095581055","91.5261993408203","95.6460571289063","99.7746353149414","97.7","","",
"Botswana","BWA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1","10.5489110946655","12.6260280609131","14.7049560546875","16.7866020202637","18.8718700408936","20.9616661071777","23.0559234619141","25.1506881713867","27.2410316467285","24.8","31.3887367248535","33.4362449645996","35.4596176147461","37.4570121765137","39.4389114379883","41.418888092041","43.1","45.4273452758789","52.6711654663086","53.24","53.3774375915527","53.9178695678711","56.126823425293","58.3532295227051","60.5883598327637","62.8249473571777","","",
"Central African Republic","CAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3.2486879825592","3.81623959541321","4.3882532119751","4.96077251434326","6","6.08761739730835","6.63208675384521","7.15734958648682","7.65847826004028","8.13362789154053","7.80516932525804","9.05101490020752","9.52039051055908","10.0149793624878","9.8","13.2012872695923","16.0999584197998","18.7120380401611","21.3389186859131","24.2307262420654","27.1277122497559","29.9820384979248","","",
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Central Europe and the Baltics","CEB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Switzerland","CHE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Channel Islands","CHI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.257427","94.6276092529297","94.560057","95.1183547973633","95.3659896850586","95.616340637207","95.617315","96.1288223266602","97.241124","96.6552581787109","97.938687","97.1640090942383","97.3994293212891","98.782325","97.8077239990234","97.9738235473633","99.368108","98.2731170654297","98.4334487915039","99.593662","99.2451629638672","99.588193","100","99.6","100","99.714844","100","100","","",
"China","CHN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2447967529297","93.5757827758789","93.9069137573242","94.2389450073242","94.5727920532227","94.9093627929688","95.2495498657227","95.5942687988281","95.9434432983398","96.2931289672852","96.6383895874023","96.9743041992188","97.2959365844727","97.5983657836914","97.8766555786133","98.1289749145508","98.3657913208008","98.6006851196289","98.8472290039063","99.1189804077148","99.7","99.874641418457","99.9749298095703","100","100","100","100","100","","",
"Cote d'Ivoire","CIV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6594924926758","37.787281036377","38.9146156311035","40.039249420166","36.5","42.2695693969727","43.3698501586914","44.456600189209","45.5271148681641","48.2","47.6174240112305","48.6439170837402","51.4","50.6790618896484","51.6955146789551","58.9","53.745677947998","54.7862396240234","55.8373031616211","56.8971138000488","57.9639282226563","59.0359878540039","55.8","61.1888618469238","61.9","63.3129463195801","64.3","65.6357574462891","","",
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","32.6772537231445","33.8123168945313","34.9491882324219","36.0887756347656","37.2319869995117","38.3797264099121","40.7","40.6846351623535","41","46.2","44.0965156555176","45.2019653320313","47.1","47.3386192321777","49","48.2","50.4659461975098","51.5407257080078","53.0534286499023","53.7","55.0223045349121","56.2630233764648","56.8","58.8142738342285","60.1073455810547","61.4018745422363","","",
"Congo, Dem. Rep.","COD","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","7.13199186325073","7.81804847717285","8.48489952087402","9.1276159286499","6","10.3455953598022","15.2","11.5558776855469","12.1920547485352","12.8670139312744","13.5906085968018","15.4","15.1599521636963","13.5","16.8339977264404","17.9754009246826","19.0936317443848","","",
"Congo, Rep.","COG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8","33.757999420166","35.8735122680664","38.0006675720215","37.1","42.3441925048828","44.5839805603027","41.6","49.1857109069824","52.6803169250488","60.4","61.730052947998","66.2148513793945","","",
"Colombia","COL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9","90.9147720336914","91.2343826293945","91.5548858642578","91.8772125244141","91.2","92.5309066772461","92.8640975952148","93.2017517089844","93.539909362793","95.2","94.1980285644531","94.5081329345703","94.7990341186523","95.065803527832","96.8","95.5318832397461","95.755256652832","96.806763","96.057229","96.788995","96.6936","97.032176","97.779418","97.790938","98.186898","98.4","99.5952377319336","","",
"Comoros","COM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9","32.6103553771973","34.9774971008301","37.345142364502","39.7083702087402","42.0622444152832","44.8","46.7222328186035","49.0184860229492","51.2887649536133","53.5435485839844","55.7964057922363","58.0609092712402","60.3506278991699","70.1526260375977","69.6596221923828","69.3","69.9326858520508","72.4145202636719","74.9138107299805","77.4218215942383","79.9312896728516","","",
"Cabo Verde","CPV","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6","63.0788078308105","65.1340484619141","67","69.1770782470703","71.1889190673828","73.21240234375","75.261100769043","81.1","79.4847030639648","81.6644515991211","83.8790969848633","86.1199188232422","88.3781890869141","90.6451873779297","92.9136352539063","","",
"Costa Rica","CRI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.24978","98.509188","98.695902","98.954779","99.053051","99.147523","99.217998","99.263937","99.409804","98.995734","99.232348","99.503298","99.563517","99.359291","99.409804","99.5","99.6","","",
"Caribbean small states","CSS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7961836492427","86.75835253657","89.1309697749022","89.2513656578342","89.5405137294909","90.0511867585681","90.473199374151","91.0315165015762","91.9037630936986","92.750502922476","92.356019610066","93.4889194811677","93.1832065693689","94.3542896245413","95.5687128873481","96.2277703662788","96.7643376298536","97.6792258795198","98.3837313333542","","",
"Cuba","CUB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","96.2282867431641","95.5","96.6295471191406","96.7964401245117","96.9373550415039","97.0627746582031","97.1862716674805","97.3214111328125","97.4817581176758","97.6808929443359","97.9286651611328","98.2200622558594","98.5463638305664","98.8988342285156","99.2687606811523","99.6474075317383","100","","",
"Curacao","CUW","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Cayman Islands","CYM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Cyprus","CYP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Czech Republic","CZE","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Germany","DEU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Djibouti","DJI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","56.3271293640137","56.3516159057617","56.3766136169434","56.3971862792969","56.4084053039551","49.7","56.3830909729004","56.3366928100586","56.2643165588379","55.5","56.0866546630859","56.0085067749023","55.9555702209473","55.9414176940918","55.9758987426758","54.6","56.1670188903809","56.4439735412598","57.5490798950195","58.659366607666","60.2","","",
"Dominica","DMA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","79.5444641113281","80.9410934448242","82.3283767700195","87.7","85.0551834106445","86.3848419189453","87.6885299682617","88.9767227172852","90.2629852294922","90.9","92.8840179443359","94.2459259033203","95.6564712524414","97.1106414794922","98.5997085571289","99.4693450927734","99.912483215332","100","100","","",
"Denmark","DNK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Dominican Republic","DOM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2","81.828369140625","82.6390914916992","83.4516220092773","84.2668685913086","85.0857467651367","85.9091415405273","86.7370071411133","91","88.764932","89.791362","89.749814","89.173808","90.316567","90.141224","90.118148","96.876342","97.576197","97.85776","98.145414","97.898872","97.86705","98.385853","98.470979","98.560364","98.9","100","","",
"Algeria","DZA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3","98.7419738769531","98.8847045898438","99.0760803222656","98.7646604654583","99.5809707641602","99.8770523071289","99.9430694580078","99.992317199707","100","","",
"East Asia & Pacific (excluding high income)","EAP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2447967529297","87.3990780203856","90.0007996124353","87.560457083974","88.8814968548978","89.7150740262753","90.4841136374891","91.1893762042532","91.2681852283104","91.8649103326676","92.259510582686","92.7874126200677","92.1304023147605","92.3831350800686","93.3750013357269","93.104151609359","94.1625630413922","94.2683008070828","94.75724920098","94.571380142041","95.072407140633","95.7011124438306","96.0596936447627","96.259339059491","96.3654182004015","96.7999773360334","96.9722560709284","97.5916216010028","","",
"Early-demographic dividend","EAR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4559231455845","55.1000772726323","57.0167444711635","58.8120201808367","60.9310380763653","62.6002413950117","65.362534362383","65.1711290641265","64.5019996511316","67.9073669569955","68.9941510868841","70.1150086420641","70.7728037218274","72.6467795223559","75.1139544041217","75.2788162928159","77.2774522565687","78.5696326161167","75.210584070523","81.3423732280018","81.9469183377205","83.00428931633","85.8115470431119","87.3188043043194","89.6848298590141","","",
"East Asia & Pacific","EAS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0477809922676","88.7022942090775","91.0272735696793","88.7721977883394","89.9602155849798","90.9592567743061","91.6267677803111","92.1969792738351","92.2555605698515","92.7798209519828","93.0969820235407","93.5648667310432","92.9556383472624","93.1786993110018","94.0639792812776","93.8180521080634","94.7650585420169","94.8581019293496","95.2959861638643","95.1144022208439","95.5638291248888","96.1282588033468","96.4497993855457","96.6282042465266","96.7225217596853","97.1132592105802","97.2675691916024","97.8255563174976","","",
"Europe & Central Asia (excluding high income)","ECA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9943501343815","99.8991553136397","99.8869332253187","99.8951526805872","99.6853414089774","99.8503914166253","99.8582335546497","99.8707527522538","99.8944535661282","99.8650925761888","99.8348709781612","99.8674577005465","99.8355504116041","99.8611179414696","99.9005555449548","99.8951181125042","99.920938223482","99.944027555995","99.9712096093735","99.9772271599723","99.9922336249649","99.9975692995463","99.9850468508845","","",
"Europe & Central Asia","ECS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9978762557224","99.9603304516303","99.9552239950787","99.9585935808613","99.8727543092158","99.9388058789684","99.9422315141577","99.947196113157","99.9570539804406","99.9453155374429","99.9333092765487","99.9466411603689","99.9340105743136","99.9444145134978","99.9602288679159","99.9529244184389","99.9644047263591","99.9747610959561","99.9869992510124","99.9897032090773","99.9964833508549","99.9988978639664","99.9932082191319","","",
"Ecuador","ECU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.830167","91.8360900878906","92.2417449951172","92.726642","93.071434","93.4686889648438","93.8655395507813","94.2481155395508","94.973044","94.9507141113281","95.83265","96.315259","96.812618","97.206576","96.470862","97.462142","96.872699","97.194929","98.034674","98.976067","98.825883","98.7","100","","",
"Egypt, Arab Rep.","EGY","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","94.9777679443359","95.277458190918","95.5","95.8859024047852","96.1964645385742","96.5114822387695","96.8270111083984","97.7","97.4398803710938","97.7273559570313","98.8","98.2397689819336","99.4","99.04","98.861328125","99.8","99.3113174438477","99.5876998901367","99.8211517333984","99.7","99.9945449829102","99.8","100","100","100","","",
"Euro area","EMU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Eritrea","ERI","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9","24.7051315307617","25.8313846588135","26.9620990753174","28.093318939209","29.2201175689697","30.3375663757324","32.2","32.5247001647949","33.584529876709","34.6183815002441","35.6367378234863","36.6531715393066","37.6812477111816","38.7345390319824","39.8266105651855","40.9673194885254","42.1516571044922","43.3708915710449","44.6163024902344","45.8791656494141","47.150749206543","48.4237899780273","","",
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Estonia","EST","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Ethiopia","ETH","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7","25.5943851470947","26.4842586517334","27.354923248291","28.2014560699463","14","29.8270664215088","79.9308806503791","31.4449787139893","32.284969329834","33.163745880127","23","35.0621910095215","36.0681304931641","27.2","29","42.9","44.3","","",
"European Union","EUU","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Fragile and conflict affected situations","FCS","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0678054297602","33.4016379607646","34.8186956640645","34.5862872332464","40.1596164050965","41.4297495809415","41.8828893127697","41.4437017026691","41.8720266110348","43.2599541079158","46.0371008685403","47.3527708165826","47.9640164355975","49.5705246808558","52.2328635857968","54.9705854335889","","",
